x_error,y_error,theta_error,distance_error
3.375505872711204169e-02,7.089069068652475991e-03,-2.019435477885223318e-01,3.449143212351305637e-02
3.217269734913652535e-02,6.403299650904248352e-03,-2.106300821884006524e-01,3.280372998819504338e-02
3.066655316506095019e-02,5.753883413332827601e-03,-2.197752077606547616e-01,3.120167715620005694e-02
7.923282770894113369e-02,5.138828163885333922e-03,-3.386453642849401868e-01,7.939929811813635496e-02
7.558154397901439836e-02,3.580383914737028661e-03,-3.487168677540813388e-01,7.566629989122367062e-02
7.209109163114768570e-02,2.120858390690427697e-03,-3.594023841090372984e-01,7.212228180586006954e-02
6.875413907323135732e-02,7.538154292494603226e-04,-3.707185497224457227e-01,6.875827133809148117e-02
6.556361976170110850e-02,-5.267454698332230123e-04,-3.826829105016772425e-01,6.556573569362975085e-02
6.251272761320914029e-02,-1.726420984665244518e-03,-3.953138076964363701e-01,6.253656244997460312e-02
5.959491150578521967e-02,-2.850433115785699911e-03,-4.086302558524985140e-01,5.966304087397774486e-02
5.680386906699386174e-02,-3.903655894066826448e-03,-4.226518104558062428e-01,5.693784392053728716e-02
5.413353991398017762e-02,-4.890639880950065077e-03,-4.373984227888852994e-01,5.435401091054481437e-02
5.157809848308358980e-02,-5.815634663862923048e-03,-4.528902794862789127e-01,5.190493088016006479e-02
4.913194656394859194e-02,-6.682609526645677533e-03,-4.691476242339556180e-01,4.958432658863398679e-02
4.678970563403139771e-02,-7.495272454520307548e-03,-4.861905590172445613e-01,4.738623916799897945e-02
4.454620907346407144e-02,-8.257087615133329450e-03,-5.040388222895804127e-01,4.530501339477520373e-02
4.239649432689329700e-02,-8.971291441171480585e-03,-5.227115414176791708e-01,4.333528356123601127e-02
4.033579506775275547e-02,-9.640907425680245169e-03,-5.422269567644374400e-01,4.147195992159381783e-02
3.835953341110509562e-02,-1.026875972822405281e-02,-5.626021148042037456e-01,3.971021568656715739e-02
3.646331221342946627e-02,-1.085748567819511123e-02,-5.838525277303560079e-01,3.804547453806098045e-02
3.464290749131793135e-02,-1.140954725064857733e-02,-6.059917971118977675e-01,3.647339863402908333e-02
3.289426098577896695e-02,-1.192724157982172351e-02,-6.290311992796238094e-01,3.498987707186134583e-02
3.121347289459808216e-02,-1.241271056575610210e-02,-6.529792302600119225e-01,3.359101477673817615e-02
7.959679479186809736e-02,-1.286794961996950981e-02,-4.279975452940671943e-01,8.063022924784993273e-02
7.570889980482586878e-02,-1.393441914186599462e-02,-4.400557678494209091e-01,7.698055304087106365e-02
7.198730597253999441e-02,-1.491663765812756282e-02,-4.528222564263841843e-01,7.351651719313123667e-02
6.842439409922951299e-02,-1.582071438802579166e-02,-4.663105024834254819e-01,7.022957148946702699e-02
6.501280255037422684e-02,-1.665229413932145519e-02,-4.805344324216952456e-01,6.711157422946079087e-02
6.174542512819902740e-02,-1.741659334117273694e-02,-4.955081968930132863e-01,6.415477572148323149e-02
5.861540763749495397e-02,-1.811843280114322496e-02,-5.112459465521907997e-01,6.135180208990803630e-02
5.561614340682519142e-02,-1.876226750339493599e-02,-5.277615913585569363e-01,5.869563944040046694e-02
5.274126798767397872e-02,-1.935221372776974036e-02,-5.450685406345436856e-01,5.617961841373544929e-02
4.998465321882572532e-02,-1.989207373642920551e-02,-5.631794211928362603e-01,5.379739914662976658e-02
4.734040081397927757e-02,-2.038535824542808683e-02,-5.821057709553614234e-01,5.154295664804894178e-02
4.480283560633102624e-02,-2.083530687248447144e-02,-6.018577056121235946e-01,4.941056659094814757e-02
4.236649856379770540e-02,-2.124490672877876740e-02,-6.224435560074836893e-01,4.739479151205101132e-02
4.002613967206336554e-02,-2.161690930142712297e-02,-6.438694740937378480e-01,4.549046740575053011e-02
3.777671076921684801e-02,-2.195384575392678173e-02,-6.661390054489113588e-01,4.369269069224591961e-02
3.561335840499979533e-02,-2.225804075398030157e-02,-6.892526265019051079e-01,4.199680553433579600e-02
3.353141678931859104e-02,-2.253162492131610684e-02,-7.132072447178889885e-01,4.039839147161517624e-02
3.152640088847702415e-02,-2.277654597207945386e-02,-7.379956600314300230e-01,3.889325133489374142e-02
2.959399972344223251e-02,-2.299457862071219161e-02,-7.636059857191650480e-01,3.747739939717286556e-02
2.773006992232596168e-02,-2.318733328459465781e-02,-7.900210266027949402e-01,3.614704971014865570e-02
7.593062957921481448e-02,-2.335626362069254114e-02,-3.824189173799331654e-01,7.944164876571493950e-02
7.197255383906675519e-02,-2.368954328072114812e-02,-3.935736420670070679e-01,7.577099027310203738e-02
6.819482437145185649e-02,-2.397566823057739605e-02,-4.053940463568234120e-01,7.228669821036151633e-02
6.458867540989698952e-02,-2.421878654018416732e-02,-4.178958748648640698e-01,6.898004503248775232e-02
6.114570533781127359e-02,-2.442268262752178565e-02,-4.310955715122569143e-01,6.584272706976145029e-02
5.785786479888987976e-02,-2.459080865341523037e-02,-4.450101198802119962e-01,6.286684650366600180e-02
5.471744450939697302e-02,-2.472631281803816528e-02,-4.596568723544454671e-01,6.004489386462778105e-02
5.171706291737820926e-02,-2.483206488804934331e-02,-4.750533653177920757e-01,5.736973107313950854e-02
4.884965382696027092e-02,-2.491067924233214548e-02,-4.912171176736793154e-01,5.483457503553949841e-02
4.610845408387276301e-02,-2.496453568872158968e-02,-5.081654100035264410e-01,5.243298179731967906e-02
4.348699140032818988e-02,-2.499579827303621826e-02,-5.259150416850476573e-01,5.015883124992585179e-02
4.097907238271436547e-02,-2.500643227452914452e-02,-5.444820633339931826e-01,4.800631238127290451e-02
3.857877081365956862e-02,-2.499821955790548778e-02,-5.638814819846947879e-01,4.596990905536055272e-02
3.628041623045885622e-02,-2.497277243083728671e-02,-5.841269365002004221e-01,4.404438630220347539e-02
3.407858283427778190e-02,-2.493154613697079469e-02,-6.052303408021034725e-01,4.222477709559442627e-02
3.196807875868201698e-02,-2.487585009738602082e-02,-6.272014926317912575e-01,4.050636959280498606e-02
2.994393572169351536e-02,-2.480685799795723234e-02,-6.500476456900708966e-01,3.888469480702822639e-02
2.800139908258492127e-02,-2.472561680575968701e-02,-6.737730431348440963e-01,3.735551467999675967e-02
2.613591832291728423e-02,-2.463305478423838402e-02,-6.983784105178910684e-01,3.591481051857983720e-02
2.434313797086384845e-02,-2.452998856399823957e-02,-7.238604062681074369e-01,3.455877175506093940e-02
7.261888898866475373e-02,-2.441712931346429194e-02,-2.509615671281034133e-01,7.661396244718356174e-02
6.879850519664265640e-02,-2.413620977640507093e-02,-2.588408535655906673e-01,7.290947085024755692e-02
6.516427761208887226e-02,-2.385008530554255657e-02,-2.672077841114992580e-01,6.939171165050653234e-02
6.170682347451239558e-02,-2.356019739440684546e-02,-2.760787721453588639e-01,6.605160834209905518e-02
5.841721108524100536e-02,-2.326781452931903083e-02,-2.854712788110548294e-01,6.288053549349269244e-02
5.528693845441234878e-02,-2.297404996958363199e-02,-2.954037739326448309e-01,5.987029760797005218e-02
5.230791278241753162e-02,-2.267987759704914730e-02,-3.058956947040498697e-01,5.701310890900557898e-02
4.947243076827745334e-02,-2.238614605947963909e-02,-3.169674006216383622e-01,5.430157402431683850e-02
4.677315973209572597e-02,-2.209359140300226620e-02,-3.286401230762792114e-01,5.172866954027482977e-02
4.420311953470457134e-02,-2.180284836385792957e-02,-3.409359079480615562e-01,4.928772639691105656e-02
4.175566527465379707e-02,-2.151446046813254576e-02,-3.538775494550322476e-01,4.697241309283319011e-02
3.942447074057486844e-02,-2.122888906954645272e-02,-3.674885133997338738e-01,4.477671966883631227e-02
3.720351259550880307e-02,-2.094652143928699140e-02,-3.817928478373440182e-01,4.269494243877946377e-02
3.508705526889155379e-02,-2.066767800788782417e-02,-3.968150790600052380e-01,4.072166943630848440e-02
3.306963653144356918e-02,-2.039261884698984062e-02,-4.125800906579982219e-01,3.885176654619957454e-02
3.114605372811274364e-02,-2.012154946817568124e-02,-4.291129832845739234e-01,3.708036428940156282e-02
2.931135064441758864e-02,-1.985462600673759681e-02,-4.464389126235719374e-01,3.540284523124406085e-02
2.756080498198154594e-02,-1.959195985000006246e-02,-4.645829029437030799e-01,3.381483198270890389e-02
2.588991641968574342e-02,-1.933362176253239362e-02,-4.835696335290051162e-01,3.231217576510408279e-02
2.429439523768217590e-02,-1.907964555406871376e-02,-5.034231952087768747e-01,3.089094550889642798e-02
7.277015148247767407e-02,-1.883003133010596741e-02,-8.640752902812706693e-02,7.516691444163130231e-02
6.906396685483606745e-02,-1.820604569523842642e-02,-8.923524003712549058e-02,7.142332684482713412e-02
6.554338489648814381e-02,-1.760710352898797737e-02,-9.224288751825876487e-02,6.786711573633942562e-02
6.219905668436886970e-02,-1.703235810225756097e-02,-9.543764693611844763e-02,6.448894381945537158e-02
5.902210328103918435e-02,-1.648097188512531730e-02,-9.882722998912968349e-02,6.127994051886757193e-02
5.600409191092348138e-02,-1.595211921675510069e-02,-1.024198940073774433e-01,5.823167882066197787e-02
5.313701335046761010e-02,-1.544498849016084918e-02,-1.062244533742740527e-01,5.533615325688057140e-02
5.041326046895044932e-02,-1.495878392045835170e-02,-1.102502927954241152e-01,5.258575897987215891e-02
4.782560786007894471e-02,-1.449272695556769186e-02,-1.145073822541162745e-01,4.997327187401964799e-02
4.536719250769460920e-02,-1.404605738010045179e-02,-1.190062935037486114e-01,4.749182965474478546e-02
4.303149543194972892e-02,-1.361803415614537549e-02,-1.237582179534318649e-01,4.513491390695070771e-02
4.081232426516168132e-02,-1.320793603865855204e-02,-1.287749858042526729e-01,4.289633301724053022e-02
3.870379670925649940e-02,-1.281506199802517898e-02,-1.340690862904770353e-01,4.077020595636823147e-02
3.670032482925345008e-02,-1.243873147793839173e-02,-1.396536888720822100e-01,3.875094687040527702e-02
3.479660013964869236e-02,-1.207828451294656880e-02,-1.455426652126097231e-01,3.683325044106594559e-02
3.298757944282559862e-02,-1.173308172674469851e-02,-1.517506117589405845e-01,3.501207797750942319e-02
3.126847138076338517e-02,-1.140250422946009756e-02,-1.582928727170730687e-01,3.328264420373588939e-02
2.963472366334163333e-02,-1.108595342974472153e-02,-1.651855631900288890e-01,3.164040470741626837e-02
2.808201093845252849e-02,-1.078285077536844661e-02,-1.724455922098441785e-01,3.008104401764060201e-02
2.660622327094386286e-02,-1.049263743417427897e-02,-1.800906853548841224e-01,2.860046428064324381e-02
7.520345519912585708e-02,-1.021477392566927378e-02,6.191888718056398622e-02,7.589401346772657597e-02
7.148209245889924901e-02,-9.472337021783738820e-03,6.393712041538840429e-02,7.210696714574033050e-02
6.794555180785621928e-02,-8.771325608957436515e-03,6.608466958296732585e-02,6.850937281432684101e-02
6.458465120253986669e-02,-8.109372038293427565e-03,6.836670224088063630e-02,6.509177433293081294e-02
6.139066139144233603e-02,-7.484250609187448333e-03,7.078878031097665668e-02,6.184518827895870569e-02
5.835528383516486173e-02,-6.893868212772824577e-03,7.335686774930774701e-02,5.876108040546678540e-02
5.547062966079940871e-02,-6.336255694656456328e-03,7.607733987228779138e-02,5.583134326875564130e-02
5.272919960781807802e-02,-5.809559869160541012e-03,7.895699423366928094e-02,5.304827496869698317e-02
5.012386492355713763e-02,-5.312036125131314179e-03,8.200306296305309717e-02,5.040455894727878527e-02
4.764784916735465004e-02,-4.842041570151112140e-03,8.522322648935871936e-02,4.789324479341581370e-02
4.529471088350445207e-02,-4.398028665852926622e-03,8.862562858251017694e-02,4.550773000453792183e-02
4.305832710437962341e-02,-3.978539312135209727e-03,9.221889265361235544e-02,4.324174265782958215e-02
4.093287764633668502e-02,-3.582199342513137097e-03,9.601213925852004893e-02,4.108932494626154480e-02
3.891283016230118186e-02,-3.207713396727873700e-03,1.000150047518055252e-01,3.904481753671854710e-02
3.699292591625402693e-02,-2.853860140138220203e-03,1.042376610379922713e-01,3.710284470960317771e-02
3.516816624615359821e-02,-2.519487802410624866e-03,1.086908363644387143e-01,3.525830024127075274e-02
3.343379968314419415e-02,-2.203510010668763286e-03,1.133858370951674049e-01,3.350633399254132616e-02
3.178530969619774993e-02,-1.904901894592248013e-03,1.183345703975723223e-01,3.184233916833409395e-02
3.021840303261247307e-02,-1.622696443032367597e-03,1.235495677634453338e-01,3.026194021518833002e-02
2.872899862603994769e-02,-1.355981093547065086e-03,1.290440092726678478e-01,2.876098132507064198e-02
7.731321704492799540e-02,-1.103894537902716522e-03,1.609486519230398371e-01,7.732109746367388237e-02
7.350636235958263320e-02,-4.299229605111420938e-04,1.660736726556798493e-01,7.350761961246086995e-02
6.988516490676888182e-02,1.988491448348117530e-04,1.715253423925003906e-01,6.988544780588218375e-02
6.644048591302342821e-02,7.854718239233005050e-04,1.773158047497773171e-01,6.644512874804926750e-02
6.316362124432561842e-02,1.332779579124032665e-03,1.834580944424089588e-01,6.317768079079155719e-02
6.004628153665181323e-02,1.843408135138613346e-03,1.899661376789651968e-01,6.007457099248855736e-02
5.708057306311742352e-02,2.319809698774655260e-03,1.968547544886503631e-01,5.712769326913537393e-02
5.425897933491885539e-02,2.764266871764453626e-03,2.041396623421361523e-01,5.432934759230489963e-02
5.157434342815370165e-02,3.178905356014727346e-03,2.118374804269078371e-01,5.167222018945615003e-02
4.901985102460049148e-02,3.565705573773669812e-03,2.199657339213451634e-01,4.914936470304439448e-02
4.658901415146421421e-02,3.926513310641421839e-03,2.285428575813651664e-01,4.675418426605235100e-02
4.427565560275970036e-02,4.263049476745273125e-03,2.375881979089259355e-01,4.448041445282816669e-02
4.207389402328054473e-02,4.576919070474305684e-03,2.471220131134809761e-01,4.232210706545591616e-02
3.997812963486935267e-02,4.869619419666681992e-03,2.571654700055253095e-01,4.027361471726636361e-02
3.798303058387175746e-02,5.142547766848970525e-03,2.677406368754035038e-01,3.832957617649405263e-02
3.608351988814595401e-02,5.397008257882918159e-03,2.788704713108814959e-01,3.648490243448488518e-02
3.427476296175346882e-02,5.634218387013723017e-03,2.905788017931926759e-01,3.473476346424358291e-02
3.255215569542224685e-02,5.855314945727663201e-03,3.028903017839665868e-01,3.307457563647148158e-02
3.091131307100214443e-02,6.061359517891107274e-03,3.158304548746699858e-01,3.149998976156400537e-02
2.934805828841025033e-02,6.253343559285973186e-03,3.294255094172382492e-01,3.000687972732901318e-02
7.785841238393453878e-02,6.432193095781579828e-03,1.992169252161316850e-01,7.812365510502072841e-02
7.397883940056382279e-02,6.887360300356526466e-03,2.054708744411275489e-01,7.429875107268857359e-02
7.028744382592821971e-02,7.304924354083031091e-03,2.121219751525204034e-01,7.066602209974670590e-02
6.677494445088050234e-02,7.687762229422245852e-03,2.191843074921335233e-01,6.721603152905047951e-02
6.343249745236545500e-02,8.038526107841503787e-03,2.266729579083965329e-01,6.393981259771411296e-02
6.025167669660236314e-02,8.359662227398034773e-03,2.346040061860955594e-01,6.082884593108833088e-02
5.722445471046788690e-02,8.653427933248636350e-03,2.429945133610455776e-01,5.787503807261225319e-02
5.434318433058549225e-02,8.921907127560135820e-03,2.518625095231638022e-01,5.507070101225152586e-02
5.160058103237408211e-02,9.167024290548608789e-03,2.612269804919245542e-01,5.240853267572096602e-02
4.898970593557017139e-02,9.390557223120543640e-03,2.711078523092048664e-01,4.988159833660445880e-02
4.650394947823621727e-02,9.594148643268907151e-03,2.815259724369373884e-01,4.748331291373302648e-02
4.413701574776074388e-02,9.779316752554167991e-03,2.925030864719879720e-01,4.520742411667431210e-02
4.188290745466916043e-02,9.947464875284417474e-03,3.040618090988435607e-01,4.304799640286872953e-02
3.973591153303512868e-02,1.009989026109869847e-02,3.162255878932668240e-01,4.099939571075932737e-02
3.769058534980151975e-02,1.023779213127262722e-02,3.290186584677519677e-01,3.905627493417441337e-02
3.574174350427083979e-02,1.036227903999420441e-02,3.424659893141159817e-01,3.721356010418500754e-02
3.388444519834710178e-02,1.047437561390407446e-02,3.565932145514557616e-01,3.546643724566841960e-02
3.211398215771699149e-02,1.057502872620297296e-02,3.714265526316803956e-01,3.381033987682145747e-02
